Age,Annual Income,Location Code,Marital Status,Brand Loyalty,Hours Online,Years subscribed,Gender,Education Level,City,Renew
63.0,54182.411267662785,Urban,Divorced,0.2195352689971103,7.0663941106064865,4.0,M,High School,Tokyo,Yes
45.0,43447.73767230635,Suburban,Single,0.6550311107907238,6.395064710121818,5.0,F,College,Kyoto,Yes
52.0,48986.2831597172,Urban,Divorced,0.4844663725710839,7.520287482979185,7.0,M,College,Kyoto,Yes
56.0,,Suburban,Divorced,0.37294403186226455,6.629969921492947,4.0,F,Graduate School,Tokyo,No
47.0,40181.27335221073,Suburban,Single,0.5577978614894582,6.145596647045668,4.0,M,Graduate School,Tokyo,Yes
65.0,78902.93318080672,Suburban,Single,0.05080641840559395,8.899939929078649,4.0,M,College,Tokyo,Yes
52.0,76580.33514700062,Rural,Divorced,0.004942741756696636,4.941564086722353,4.0,M,,Tokyo,No
52.0,54530.71001181848,Urban,Married,0.15828982678603568,6.658766900712818,6.0,F,High School,Osaka,Yes
40.0,27943.600345438714,Suburban,Divorced,-0.09303330923111203,7.94601731917091,5.0,F,High School,Osaka,Yes
37.0,34065.46191634194,Suburban,Single,0.9576282421672446,7.262144819180155,5.0,M,Graduate School,Osaka,Yes
46.0,46166.846704817086,Urban,Single,0.2817218810155153,7.40023625996724,7.0,F,High School,Tokyo,Yes
52.0,59372.58983839376,Rural,Married,-0.2802414761374229,5.525180029891038,3.0,M,Graduate School,Kyoto,No
45.0,80671.87540590575,Urban,Single,-0.28122573270023227,9.119059952596848,3.0,M,Graduate School,Tokyo,Yes
39.0,69378.17784443143,Urban,Single,0.9731137584633184,5.884317241961407,6.0,M,High School,Tokyo,Yes
47.0,58823.414787703914,Rural,Married,-0.15734514030202845,5.674812158719939,5.0,M,High School,Kyoto,No
43.0,60135.595660728606,Rural,Divorced,-0.016629579264066982,4.030496759364645,5.0,M,,Osaka,No
47.0,51515.03071286618,Rural,Single,0.3406506006499222,6.518880206660189,8.0,M,College,Osaka,
38.0,65168.27127554842,Rural,Married,-0.27054281493979226,4.24244066285957,3.0,F,College,Kyoto,No
55.0,29130.201022588994,Urban,Divorced,0.09998520784251053,8.56910667462557,3.0,F,High School,Osaka,Yes
52.0,32068.349285891985,Urban,Married,-0.7793545805319,,8.0,F,College,Osaka,No
31.0,52938.602430564766,Urban,Divorced,-0.1154548633093051,9.168127436960805,7.0,F,High School,Tokyo,Yes
43.0,54817.98740896717,Suburban,Divorced,0.8772252006617028,5.890900676191157,5.0,M,High School,Kyoto,Yes
51.0,56009.946688053744,Rural,Single,-0.004947386398380341,5.560967470565827,6.0,M,High School,Kyoto,No
45.0,50507.603370199715,Rural,Married,-0.24458643849217354,5.926634379774217,,F,High School,Osaka,No
60.0,62357.71192948059,Suburban,Divorced,0.7900935143234737,4.654920308787184,4.0,F,College,Osaka,Yes
52.0,51392.86653767469,Rural,Divorced,-0.13980635339961656,4.91858869688263,4.0,M,Graduate School,Tokyo,No
50.0,55436.407132329805,Suburban,Divorced,-0.016530579885216876,4.3280866393934865,4.0,F,High School,Osaka,No
55.0,58030.85210231165,Suburban,Married,-0.009029066000725672,4.704238641312433,3.0,M,Graduate School,Kyoto,No
47.0,34187.58870888089,Suburban,Married,0.5274243309408189,5.473348142495656,4.0,M,High School,Osaka,No
58.0,61507.701350305266,Suburban,Divorced,-0.0641281045520955,8.38704240885209,5.0,F,College,Kyoto,Yes
51.0,53377.51374752228,Suburban,Divorced,,6.76185997060372,7.0,M,Graduate School,Tokyo,Yes
,55874.59864148208,Suburban,Single,-0.5024333999719349,5.009196317129058,3.0,M,College,Tokyo,No
41.0,48857.14515764946,Urban,Divorced,0.5399692919040957,7.617591212240548,6.0,F,College,Tokyo,Yes
50.0,46905.04553322439,Suburban,Married,-0.1898815510663899,5.4550691576894526,,F,College,Kyoto,No
48.0,72706.66912537257,Suburban,Married,-0.1771441264874806,5.940256562013599,7.0,F,College,Kyoto,No
48.0,54258.16813781695,Urban,Divorced,0.12397655137627171,8.551992232016731,3.0,M,College,Osaka,Yes
36.0,52404.07780582122,Urban,Divorced,0.46526764601336407,5.320220941689735,5.0,F,College,Tokyo,Yes
,67469.85140248275,Suburban,Divorced,0.6991594667670232,6.30311298612696,3.0,M,High School,Osaka,Yes
46.0,88412.00315778464,Urban,Divorced,0.5058986008657004,7.541203400448382,3.0,M,College,Tokyo,Yes
51.0,59444.00757329053,Urban,Divorced,-0.10732338149627274,7.787600313446213,4.0,M,College,Osaka,Yes
57.0,46032.05831701754,Rural,Married,0.6761649358579072,4.322506558465584,3.0,M,College,Osaka,No
48.0,66380.98486742527,Suburban,Divorced,0.2653897824827718,,6.0,M,Graduate School,Kyoto,No
56.0,57509.52017512566,Suburban,Divorced,0.6008407742260231,5.3148540018971175,6.0,M,College,Kyoto,Yes
44.0,71948.85125286577,Suburban,Divorced,0.6842809166229684,7.607838826036838,3.0,M,Graduate School,Osaka,Yes
61.0,64119.78453283483,Suburban,Divorced,0.4787055471210019,5.374512362352424,7.0,F,College,Osaka,Yes
43.0,47782.855577494585,Urban,Single,0.4627666894323886,7.268942716954505,3.0,M,College,Osaka,Yes
46.0,60297.56551213101,Urban,Single,,6.795410754749758,8.0,M,Graduate School,Osaka,Yes
47.0,38450.16792529615,Suburban,Married,-0.3042381436612329,5.149050983914096,6.0,F,High School,Tokyo,No
,49157.45577916495,Suburban,Single,0.3966446983551607,6.615075851792331,5.0,F,Graduate School,Tokyo,Yes
46.0,55832.11225423616,Urban,Married,0.10001608636674578,4.799561226627521,5.0,F,College,Kyoto,No
47.0,88898.091922484,Urban,Divorced,-0.10257145985602484,,6.0,F,High School,Kyoto,Yes
48.0,69042.64922077557,Urban,Married,0.4219929205386475,5.66530955823999,6.0,F,High School,Osaka,No
64.0,53184.40807574304,Urban,Single,0.5958611200013604,6.444564412850209,1.0,F,High School,Tokyo,Yes
56.0,41122.38220308049,Rural,Married,-0.39645582384070444,7.886181779230058,4.0,M,High School,Osaka,No
62.0,64001.11992380831,Suburban,Divorced,0.5991130328250681,7.56361397832842,2.0,M,Graduate School,Osaka,No
56.0,61349.755071326275,Urban,Divorced,0.27039952819348656,6.208249745159994,8.0,M,Graduate School,Osaka,Yes
54.0,24749.297951505767,Urban,Married,-0.20998026435351846,7.514999862407226,7.0,M,College,Kyoto,Yes
38.0,45776.144552024605,Urban,Divorced,0.03215746618433894,7.389210343026194,8.0,M,College,Osaka,Yes
46.0,32444.62898862087,Rural,Married,-0.9496598678011554,6.718539987963917,7.0,F,Graduate School,Osaka,No
49.0,72199.1275180172,Urban,Divorced,0.5684599140425772,7.633083128673124,8.0,F,High School,Osaka,Yes
46.0,50573.5637582105,Urban,Single,0.6738333436839729,6.825563902458646,3.0,F,Graduate School,Osaka,Yes
45.0,40832.09906765446,Suburban,Single,0.6108814268143901,6.838764822225024,5.0,F,Graduate School,Kyoto,Yes
39.0,53168.931922230695,Rural,Divorced,-0.2623168923812599,3.944204595281673,6.0,M,Graduate School,Tokyo,No
27.0,54351.67835672675,Suburban,Single,0.9276599401549782,5.606392208267914,3.0,F,High School,Kyoto,Yes
40.0,56786.20252737355,Rural,Married,-1.1822884593157497,4.105327338257898,3.0,F,Graduate School,Tokyo,No
61.0,63028.073506503606,Suburban,Divorced,-0.16069440522528694,7.1788624893883926,5.0,M,High School,Kyoto,Yes
40.0,56905.707501303776,Rural,Divorced,0.32736923762355874,6.138580957607983,5.0,F,College,Kyoto,Yes
52.0,80023.41090300704,Urban,Single,-0.15547047461710797,5.752692785636113,3.0,M,Graduate School,Kyoto,Yes
36.0,52159.52993226689,Suburban,Single,0.3152647294280535,8.376170990650747,9.0,M,High School,Kyoto,Yes
57.0,35869.879078040125,Urban,Single,0.425752518353855,7.055094084954764,2.0,M,Graduate School,Kyoto,Yes
46.0,64762.31400132567,Rural,,-0.5747071398557995,4.799880611923151,4.0,F,High School,Tokyo,No
62.0,50319.664976366716,Suburban,Married,0.16347943657717967,7.000155165345464,9.0,F,Graduate School,Osaka,Yes
47.0,59488.87837163752,Rural,Divorced,,6.875701462457446,6.0,M,High School,Kyoto,Yes
58.0,64094.78944982442,Rural,Divorced,0.38845533606303295,6.918805951841211,1.0,M,,Kyoto,Yes
36.0,55385.56059891441,Urban,Single,0.16694815502904017,8.003745900403052,4.0,F,Graduate School,Kyoto,Yes
52.0,43873.632166698604,Urban,Married,-0.12243685072499536,7.874738593998103,5.0,F,High School,Tokyo,Yes
49.0,66470.06867638553,Rural,Single,-0.01844721181165214,7.355479049207124,5.0,M,,Osaka,No
54.0,57881.068300877814,Urban,Married,0.1258147933038204,8.020001761980728,4.0,F,College,Tokyo,Yes
31.0,45562.83244448999,Suburban,Single,0.48373715806172873,6.830328180076244,8.0,M,College,Osaka,Yes
40.0,34948.90718723842,Urban,Single,0.21891988186081052,6.911385451999766,5.0,M,College,Tokyo,Yes
52.0,45858.11591324436,Suburban,Divorced,0.23581980160703345,6.59985684249687,3.0,F,College,Osaka,Yes
41.0,33351.17676720036,Urban,Divorced,-0.07246973428940484,7.4988511331124705,5.0,M,College,Tokyo,Yes
53.0,47803.64341399982,Rural,Single,0.11785594259032084,6.937298713547719,6.0,F,High School,Kyoto,No
40.0,49018.48194704165,Urban,Single,0.14448379834402664,7.463675765482087,5.0,F,Graduate School,,Yes
55.0,69045.58212227242,Rural,Divorced,-0.4353445124464512,,5.0,F,High School,Osaka,No
43.0,37287.701335581725,Urban,Divorced,0.2635389690231109,8.10413460185564,4.0,F,Graduate School,,Yes
63.0,77162.99227652888,Rural,Single,-0.4484113934027244,6.36165320226856,6.0,M,College,Kyoto,Yes
43.0,56898.640832193916,Suburban,Single,0.51554067261339,7.069146300557639,2.0,F,Graduate School,Tokyo,Yes
54.0,45243.85848665489,Rural,Divorced,0.49011882770254855,7.66018500419357,5.0,M,College,Osaka,Yes
41.0,77130.16838485518,Rural,Married,1.0682977664380318,5.473173681538047,5.0,M,Graduate School,Kyoto,No
42.0,53425.33762091949,Rural,Married,-0.18924794473489304,5.471898396700936,7.0,M,High School,Kyoto,No
61.0,38362.5910585057,Rural,Married,-0.058403415637826986,6.131394051168579,3.0,F,Graduate School,Osaka,No
49.0,53657.80639251786,Urban,Divorced,-0.051282574618374696,7.250906985407683,5.0,M,College,Kyoto,Yes
43.0,63348.73224787912,Rural,Divorced,-0.3563830475242166,6.171310375044516,2.0,M,Graduate School,Osaka,No
41.0,65361.4621202766,Rural,Married,-0.04177672529970451,4.516978621631206,2.0,F,Graduate School,Kyoto,No
50.0,76152.87685949099,Rural,,-0.6720860301066566,7.0768155636115715,4.0,M,Graduate School,Osaka,No
52.0,,Suburban,Married,0.29667544047867705,5.162132508331784,4.0,M,College,Osaka,No
57.0,55427.993727191046,Urban,Divorced,-0.08590928604764259,7.605461826414532,4.0,F,College,Osaka,Yes
49.0,46565.33485656948,Rural,Single,-0.4967006542575536,7.392248914689049,5.0,F,Graduate School,,No
54.0,55179.09939100615,Suburban,Single,0.5000349595814255,6.151781049949877,5.0,F,College,Osaka,Yes
44.0,41685.80218327782,,Married,-0.10112499691463486,3.8162249486157527,5.0,M,Graduate School,Tokyo,No
48.0,41458.26358877728,Rural,Divorced,0.10996781687501861,7.444032051293563,8.0,M,High School,Osaka,Yes
56.0,51840.56744664763,Rural,,0.1733634838995824,5.764187786548362,4.0,M,College,Kyoto,No
48.0,67158.1490211412,Rural,Married,0.08801843459957027,3.8593208488221333,5.0,M,High School,Tokyo,No
57.0,44955.552364405026,Urban,Divorced,-0.16480230321015177,6.712856856071928,6.0,F,College,,Yes
49.0,45509.02823747135,Rural,Divorced,-0.3752415713592081,5.222335772166925,2.0,M,Graduate School,Tokyo,No
51.0,78604.22956848114,Rural,Single,-0.8212665277429708,5.718128703151716,4.0,M,Graduate School,Tokyo,No
46.0,70762.91324779004,Urban,Divorced,0.9178063651513878,6.158921931423153,5.0,M,High School,Kyoto,Yes
64.0,53665.1639147723,Urban,Divorced,-0.23637701038560843,7.611029923430769,6.0,F,High School,Tokyo,Yes
45.0,52366.45618492365,Suburban,Married,0.46297529572065177,7.296329487642765,8.0,F,High School,Tokyo,Yes
40.0,31350.984662854597,Urban,Single,0.7988961220488244,5.617138558609192,5.0,M,High School,Tokyo,Yes
65.0,48087.55234387047,Suburban,Married,0.08142033991640962,6.2221680875238565,6.0,F,Graduate School,Kyoto,Yes
58.0,40980.7068122585,Suburban,Single,-0.029935693051511267,,5.0,F,Graduate School,Osaka,No
51.0,56445.47751988537,Suburban,Divorced,-0.2569560483717443,9.324025731468137,5.0,M,High School,Kyoto,Yes
43.0,45755.95460023557,Rural,Single,0.050679787165001385,9.039731779541874,5.0,F,College,Osaka,Yes
40.0,47820.24080215686,Rural,Divorced,0.5736199731105077,6.465793553898286,7.0,F,Graduate School,Kyoto,Yes
45.0,58715.84557833698,Urban,Single,0.3886495674983941,6.676327343343774,4.0,,High School,Osaka,Yes
61.0,46993.17371670021,Urban,Single,0.2454516793727195,6.715521890087005,7.0,F,High School,Tokyo,Yes
75.0,46175.46596429296,Urban,Single,-0.41112288848287,8.421665082485065,3.0,F,College,Tokyo,Yes
54.0,66463.0687182873,Rural,Divorced,-0.4556436617045976,4.489432248931067,2.0,F,Graduate School,Kyoto,No
49.0,38927.34718568893,Rural,Divorced,-0.16944130961632836,5.568007972603147,8.0,M,Graduate School,Tokyo,No
53.0,52342.50703217647,Rural,Married,-0.2984335410171898,6.126979995557196,5.0,,Graduate School,Osaka,No
60.0,48150.392519012246,Suburban,Married,0.23133305482107433,6.628672842902384,7.0,F,Graduate School,Tokyo,Yes
47.0,53688.845744451115,Urban,Single,0.7471215493417641,6.8847769169218,5.0,F,High School,Tokyo,Yes
46.0,32656.56042948791,Suburban,Divorced,0.9764307542679701,7.028798996240679,5.0,F,Graduate School,Kyoto,Yes
61.0,62032.85946463899,Urban,Single,-0.11076339752833639,7.0224166880492565,4.0,F,High School,Kyoto,Yes
57.0,50719.89852475463,Rural,Divorced,-0.44267041980442723,8.22851541630409,3.0,M,High School,Kyoto,Yes
44.0,,Rural,Divorced,0.1448809113033129,5.517822540182875,6.0,F,College,Osaka,No
58.0,,Suburban,Single,-0.4007791125759827,7.535522379205806,4.0,M,Graduate School,Tokyo,Yes
46.0,77956.08882015948,Suburban,Married,0.026749663229376948,4.962197300182012,,F,High School,,No
46.0,48321.03182410194,Rural,Married,0.0017952406668537008,7.15552399992216,3.0,M,Graduate School,Tokyo,No
71.0,53514.34840372123,Urban,Married,0.11950328066508456,6.1179878872998446,5.0,M,College,Tokyo,Yes
50.0,73887.5938205134,Suburban,Divorced,0.2729893449000461,6.083469032038751,4.0,F,College,Tokyo,Yes
47.0,47513.311407274894,Suburban,Married,-0.17948253992539445,8.658071938884042,6.0,M,High School,Osaka,No
33.0,66726.47920500662,Rural,Single,-0.1692938260945813,7.912671734080067,5.0,F,Graduate School,Osaka,Yes
41.0,78507.1907950069,Urban,Married,0.3216896766406337,7.531708152485188,7.0,M,College,,Yes
36.0,42323.857088396864,Urban,Divorced,0.7667979565580822,7.337505125735573,4.0,M,College,Kyoto,Yes
42.0,69487.11112698968,Urban,Single,0.5578549527974406,5.692253218050096,6.0,F,Graduate School,Osaka,Yes
57.0,45899.16541609351,Urban,Single,-0.38992454561134715,7.92233054328173,4.0,M,Graduate School,Tokyo,Yes
38.0,70262.3241327353,Urban,Single,0.8754284179017237,4.729474280669215,5.0,F,College,Tokyo,Yes
58.0,45065.18096534535,Urban,Single,0.12444514164691808,8.80012636079278,6.0,M,College,Kyoto,Yes
47.0,62398.47079285871,Rural,Married,0.10408708059117364,5.000131681823201,6.0,M,Graduate School,Tokyo,No
51.0,48027.96897462455,Rural,Married,-0.15986064455249785,6.121706389065035,8.0,M,High School,Tokyo,No
28.0,60074.823499407525,Rural,Divorced,0.5347565005377823,7.98635061237006,6.0,F,College,Osaka,Yes
49.0,63650.136628013155,Suburban,Married,-0.36556782427098966,6.454960017342094,6.0,M,Graduate School,Tokyo,No
63.0,57691.60365930696,Suburban,Single,-0.09036900702119785,8.313696993448113,4.0,M,High School,Kyoto,Yes
46.0,54441.296053212514,Rural,Married,-0.4231176552025656,3.9200788075841246,3.0,M,College,Osaka,No
49.0,41888.16350730067,Rural,Married,-0.2890339002183181,5.743154857208326,7.0,F,College,Tokyo,No
51.0,78663.52796411984,Rural,Married,-0.2010925020031134,5.320873623622944,5.0,F,College,Osaka,
42.0,56650.43903037664,Rural,Single,-0.554401456772009,4.984918551535966,5.0,F,Graduate School,Osaka,No
50.0,66323.4768025828,Urban,Divorced,0.2563010390425506,6.74068687017513,2.0,F,Graduate School,Tokyo,
54.0,71371.5331740381,Urban,Divorced,0.5644191717742383,6.421305741563873,4.0,M,Graduate School,Tokyo,Yes
59.0,70339.16540556945,Suburban,Single,0.6876477849394899,6.13059678853444,6.0,M,High School,Osaka,Yes
48.0,37772.73761645939,Urban,Divorced,-0.4731970917505689,7.807963590108642,5.0,F,Graduate School,Osaka,Yes
54.0,62669.26558358605,Suburban,Single,-0.09248941716099077,8.477185685634488,6.0,F,College,Kyoto,Yes
43.0,56083.54535762626,Urban,Divorced,-0.18044656438053536,7.897661392240078,5.0,F,High School,Kyoto,Yes
57.0,71610.40498273977,Suburban,Divorced,-0.24602318375472232,8.07899990888509,4.0,M,High School,Kyoto,Yes
41.0,50029.65937293997,Rural,Married,-0.5062019521049289,4.4650970708377224,1.0,M,College,Tokyo,No
50.0,73720.59045241846,Urban,Divorced,-0.14797688690099733,6.609799276275502,4.0,F,Graduate School,Kyoto,Yes
55.0,43424.41757825576,Suburban,Married,-0.6998606510408949,7.344157163475648,3.0,M,Graduate School,Tokyo,No
54.0,39797.54570115435,Suburban,Divorced,-0.03636647411259185,4.570963564163895,5.0,F,Graduate School,Kyoto,No
35.0,67931.65893897417,Suburban,Divorced,0.8835397918789081,8.182289236721772,6.0,M,Graduate School,Kyoto,Yes
43.0,57169.716831851605,Urban,Single,0.0007977367853419029,7.647274517058361,7.0,M,Graduate School,Tokyo,Yes
45.0,46400.2816118375,Urban,Single,0.27395971650316275,6.5932154215265495,1.0,F,Graduate School,Tokyo,Yes
49.0,62856.65425290196,Suburban,Married,-0.11132498003062524,4.858402659901502,7.0,F,Graduate School,Tokyo,No
69.0,73924.76580128295,Rural,Married,-0.19288031042124093,6.441062526149238,7.0,M,Graduate School,Osaka,Yes
54.0,58942.97302250805,,Divorced,0.0891232062366201,4.886570846511991,5.0,F,Graduate School,Tokyo,No
53.0,50257.95004272206,Suburban,Single,0.47583277157097165,6.298959993280292,5.0,M,Graduate School,Tokyo,Yes
45.0,47472.5527728829,Rural,Divorced,1.214418302813027,5.79112024407906,5.0,M,College,Tokyo,Yes
47.0,38753.97548298838,Suburban,Married,-0.49201452811212665,6.293047497905855,5.0,F,College,Tokyo,No
56.0,83310.14617294262,Urban,Married,-0.08332102463530255,6.9249797127137676,6.0,F,Graduate School,Tokyo,Yes
50.0,43281.02019898561,Urban,Divorced,0.6899239929519239,5.757879072860188,6.0,F,Graduate School,Osaka,Yes
34.0,54035.87199717723,Rural,Single,0.874646278787138,7.133036398535788,7.0,M,Graduate School,Osaka,Yes
57.0,30316.703370445914,Suburban,Single,-0.008779582603974906,7.879020144060655,5.0,M,College,Osaka,Yes
50.0,29355.452043268524,Suburban,Married,1.2600242275634472,4.142327426946386,7.0,M,High School,Kyoto,No
46.0,36819.880906993465,Urban,Divorced,0.3479114007278048,7.5000166206403485,3.0,M,High School,Osaka,Yes
43.0,68603.21473070577,Rural,Single,-1.0668422799903186,4.215706214065937,3.0,F,College,Kyoto,No
45.0,31213.41560278197,Urban,Divorced,0.6609682534767092,7.340254394056332,5.0,F,Graduate School,Tokyo,Yes
56.0,,Rural,Married,-0.08876365080318413,7.821971976226932,4.0,M,Graduate School,Osaka,Yes
49.0,53568.8347968292,Suburban,Divorced,0.6280315289283049,6.384544088814145,4.0,F,Graduate School,Osaka,Yes
45.0,46430.4566656692,Urban,Divorced,0.22946384412773224,6.619151544749296,2.0,M,Graduate School,Kyoto,Yes
40.0,,Urban,Divorced,1.3784736777232338,3.886916338360939,6.0,M,College,Osaka,Yes
57.0,71032.1706907361,Urban,Divorced,-0.022917026910555083,7.790570917506754,7.0,M,High School,Kyoto,Yes
50.0,62852.61254292554,Rural,Married,-0.9482759243576595,8.568263780550462,5.0,F,College,Kyoto,No
62.0,48233.61996039391,Urban,Single,0.29884255342329336,6.293134564367226,3.0,F,Graduate School,Osaka,Yes
58.0,58020.10483674176,Rural,Single,0.018089484089854613,7.180738355344383,6.0,F,College,Kyoto,Yes
54.0,70624.23313763709,Rural,Married,-0.5565245169351983,6.877918839630571,3.0,M,Graduate School,Osaka,No
63.0,53242.51762475933,Suburban,Single,0.3698226917407483,7.195110458012773,5.0,F,College,Osaka,No
43.0,60097.16336952985,Urban,Single,0.2187075242917786,8.341714409993227,5.0,F,High School,Osaka,Yes
57.0,48674.66191866958,Rural,Single,-0.05187467397458076,7.737976357981168,4.0,F,College,Tokyo,No
31.0,49509.852120632684,Rural,Married,-0.7941085636080777,4.379912018425721,4.0,F,College,Osaka,No
52.0,66064.96258115041,Urban,Single,-0.21018616388504435,6.8215120171009875,6.0,F,High School,Tokyo,Yes
51.0,54295.977946911735,Suburban,Divorced,-0.0766777374264398,7.398032436167566,7.0,M,High School,Kyoto,Yes
50.0,31468.131110798688,Urban,Single,-0.008780090358942283,8.049527872042853,6.0,F,College,Osaka,Yes
52.0,54131.5969307735,Rural,Single,0.1023497890340566,4.635330310132058,4.0,F,Graduate School,Tokyo,No
54.0,45648.518250855006,Suburban,Married,,6.320341512334767,4.0,F,High School,Osaka,Yes
48.0,52742.1012228907,Urban,Single,0.44979773970288534,8.056879514760245,8.0,M,High School,Tokyo,Yes
49.0,57515.19068407297,Suburban,Divorced,0.34653521255641734,4.16802125346798,5.0,F,College,Tokyo,No
58.0,52104.50009304223,Suburban,Single,-0.18376999630945431,7.130752511196365,6.0,F,Graduate School,Osaka,Yes
46.0,85183.6806333555,Urban,Single,0.001583757593426792,6.99097069867333,6.0,M,Graduate School,Osaka,Yes
43.0,46218.84030080337,Rural,Married,0.3099935537992494,4.845473698720098,4.0,M,High School,Kyoto,No
52.0,71379.0756434682,Urban,Single,0.33161540751957175,7.055638438325259,5.0,F,High School,Osaka,Yes
48.0,49162.32243538844,Urban,Married,-0.12425917810864151,7.498015287880067,7.0,M,College,Tokyo,Yes
54.0,38585.42250708982,Urban,Married,0.4596205530759971,6.1526312854379634,6.0,M,High School,Kyoto,Yes
34.0,47490.03032365894,Urban,Divorced,0.14284556949951457,7.676074818464009,3.0,M,High School,Kyoto,Yes
56.0,39465.25718124559,Urban,Divorced,-0.6570619647468408,,8.0,M,Graduate School,Tokyo,Yes
48.0,59165.93080661979,Rural,Married,-0.44953037666506324,6.401442289821936,4.0,F,College,Kyoto,No
56.0,36872.657401344324,Urban,Divorced,-0.3969463839208804,9.179183530793404,7.0,F,College,Kyoto,Yes
53.0,80532.77081734271,Urban,Divorced,0.5723978409706894,6.44164971524517,4.0,M,College,Kyoto,No
49.0,97693.09582510233,Suburban,Married,-0.22847485543241697,7.422531039821969,7.0,M,High School,Kyoto,Yes
48.0,54674.79186245323,Urban,Single,0.8991328451937038,5.994702362516526,5.0,M,Graduate School,Tokyo,Yes
47.0,61208.36352163889,Rural,Single,-0.4904870789268607,4.683528232788331,4.0,M,Graduate School,Osaka,No
46.0,71618.8000757997,Rural,Married,-0.2166617570384508,2.921035463366869,8.0,M,College,Osaka,No
47.0,68824.5893113883,Rural,Single,-0.411834160786082,4.049480827070395,3.0,M,Graduate School,Osaka,No
54.0,64308.50184182252,Suburban,Single,0.8710696134459109,3.581650490327081,5.0,M,College,Kyoto,Yes
46.0,39807.12008055813,Rural,Divorced,-0.3513012183603686,,6.0,F,Graduate School,Tokyo,No
43.0,56398.311856890134,Urban,Single,0.21690605691189943,3.1379294346729516,3.0,F,College,Osaka,No
44.0,54842.09078135918,Suburban,Divorced,,6.935913130329971,2.0,F,Graduate School,Tokyo,Yes
38.0,51359.99976222676,Rural,Married,-0.18011852744527346,6.005938105110359,8.0,M,High School,Kyoto,No
47.0,45886.323119023706,Suburban,Single,-0.9342325655354368,5.2147983714131545,6.0,M,Graduate School,Kyoto,No
54.0,41071.84533558798,Urban,,0.19954783959621925,4.828319393392449,5.0,F,College,Kyoto,Yes
53.0,50423.87966603333,,Single,0.6008184757402247,8.721769969894472,3.0,F,,Tokyo,Yes
48.0,65924.42288762236,Suburban,Married,-0.5420309767519939,3.936452003896983,5.0,M,Graduate School,Osaka,No
48.0,64045.00345330794,Urban,Divorced,0.20688583672894012,6.393826054739491,7.0,F,College,Kyoto,Yes
59.0,37086.01653319181,Rural,Married,1.480244577821877,4.7175201247113385,5.0,F,Graduate School,Osaka,No
42.0,70307.04064543787,Suburban,Divorced,-0.47382713415156563,4.803242740288404,7.0,M,Graduate School,Osaka,No
57.0,54775.324590012926,Urban,Single,-0.03179116438458009,8.244317176495432,6.0,M,College,Kyoto,Yes
63.0,41796.52092820818,Urban,Married,-0.2268507374065829,8.03939703884306,6.0,M,College,Tokyo,Yes
52.0,60833.970492756926,Rural,Married,0.1933677482820126,3.58155413617794,3.0,M,College,Osaka,No
51.0,78382.85362775461,Suburban,Married,0.23785346700269122,8.538613913655105,5.0,F,College,Osaka,No
46.0,54190.03978971321,Urban,Divorced,0.3076733304927477,7.7410829784051725,9.0,F,College,Tokyo,Yes
49.0,57324.86590729816,Rural,Divorced,-0.021955932414200255,6.307553600655369,6.0,F,College,Osaka,No
45.0,66020.55844160149,Suburban,,0.23889848200583963,6.498419589437645,3.0,M,Graduate School,Kyoto,Yes
57.0,35372.472000726084,Urban,Divorced,-0.41882314040037083,7.228396784743884,2.0,M,Graduate School,Osaka,Yes
44.0,48720.04203663384,,Divorced,0.8892950547258001,5.487168037219473,7.0,M,College,Tokyo,Yes
45.0,32352.368815510967,Urban,Married,-0.0531171794229775,8.813480645605043,4.0,F,Graduate School,Osaka,Yes
68.0,32291.309055792513,Suburban,Divorced,,6.910053885332688,4.0,M,College,Kyoto,Yes
54.0,46978.37627612646,Rural,Married,-0.10665839091009485,5.917568832494809,1.0,F,College,Osaka,No
67.0,44470.08994235719,Urban,Single,-0.45559634075459843,7.852841101941001,6.0,M,College,Tokyo,Yes
46.0,46852.16986859185,Suburban,Single,-0.2360295398118158,5.9885661150711265,7.0,F,High School,Tokyo,No
47.0,58866.87720530012,Urban,Married,0.4048225059194774,4.600620988453026,5.0,F,College,Osaka,No
35.0,49822.742704115015,Suburban,Single,0.6428363468285687,5.974133728088724,7.0,F,High School,Kyoto,Yes
58.0,61623.717956008295,Suburban,Divorced,-0.0037939915353605858,6.22128226313584,5.0,F,Graduate School,Kyoto,
56.0,43396.16241116404,Rural,Married,0.9437185020207178,7.750391966211406,5.0,F,Graduate School,Kyoto,No
52.0,60180.9398169273,Rural,Married,-0.14248862309868468,6.9214294191452765,4.0,M,,Kyoto,No
61.0,63632.52231057514,Rural,Married,0.13740459613309797,6.452966831421299,5.0,F,College,Tokyo,Yes
55.0,49103.44819231752,Suburban,Divorced,0.03426069027869337,6.225326951605168,5.0,M,College,Tokyo,Yes
57.0,51774.44492496779,Suburban,Married,0.05041181694870138,5.018129460650953,4.0,M,Graduate School,Tokyo,No
51.0,54898.65627538905,Suburban,Divorced,-0.18525712112901513,8.26084183355817,,M,Graduate School,Osaka,Yes
46.0,29476.03648434098,Urban,Single,0.2468353031247964,6.978586929283754,5.0,M,High School,Kyoto,Yes
45.0,60374.07552427996,Suburban,Married,-0.40733572019505143,5.950286968717523,4.0,M,College,Osaka,No
53.0,36080.463764916334,Urban,Divorced,0.24654293953994738,6.780332168690501,,F,Graduate School,Kyoto,Yes
