Age,Monthly Income,Location Code,Marital Status,Brand Loyalty,Online Activity,Years subscribed,Gender,Education Level,City,Renew
47.0,5263.06744264379,Rural,Divorced,-0.04536533726182704,3.7495375861400344,6.0,Male,College,London,No
52.0,5510.378301744559,Urban,Divorced,-0.015310022549144237,5.404532935572693,7.0,Female,High School,New Castle,No
51.0,6441.52941026592,Suburban,Married,0.4394910241927603,7.615772728730342,6.0,Male,College,Manchester,No
49.0,6419.210421971141,Urban,Single,,8.011521894627286,5.0,Male,College,Manchester,No
33.0,5609.6406235674085,Suburban,Divorced,-0.7322428524245849,5.846339710956513,5.0,Male,High School,London,Yes
68.0,3871.342488716122,Urban,Single,-0.3168581588381743,5.507765317200596,6.0,Male,College,London,Yes
53.0,5835.76270203249,Urban,Divorced,-0.6897044754959181,3.8256223573905057,4.0,Male,High School,Manchester,Yes
49.0,4697.970863392147,,Divorced,-0.06903589180416331,5.755345221469067,4.0,Female,High School,New Castle,Yes
36.0,4251.602315982051,Urban,Single,-0.3374658453087406,5.492881281032204,4.0,Female,College,Manchester,Yes
57.0,5621.5763048487415,Rural,Married,0.40841803777673363,6.620725572531833,6.0,Female,,Manchester,No
45.0,5055.14449150443,Urban,Single,0.17760176375698603,6.602253880427122,4.0,Male,College,London,Yes
45.0,5856.3316921841315,Urban,Divorced,-0.2580121469997392,5.814452245436683,3.0,Female,Graduate School,New Castle,Yes
40.0,4562.470750335021,Suburban,Divorced,-0.024381345810460114,6.768130939772009,4.0,Female,Graduate School,New Castle,Yes
38.0,5249.308470976614,Urban,Single,,6.49125984536572,5.0,Male,Graduate School,London,Yes
40.0,5955.981601200662,Urban,Divorced,-0.26128922295755713,5.852586676089364,5.0,Female,College,London,Yes
50.0,5789.344694875272,Suburban,Single,-0.6742573640543681,3.6805853613404875,5.0,Female,High School,Manchester,Yes
46.0,4233.172025342603,Urban,Single,0.5087181416759166,6.254641481418384,3.0,Male,Graduate School,London,Yes
56.0,5807.162747480164,Rural,Married,0.3548184457045489,6.8296874731775645,5.0,Female,High School,Manchester,No
48.0,6280.00324535346,Urban,Single,-0.5963517608793996,5.666578945171375,4.0,Female,Graduate School,New Castle,Yes
59.0,6501.50535871749,Urban,Married,-0.43276414761402104,5.278189386743982,4.0,Male,Graduate School,New Castle,Yes
51.0,5704.653182631239,Suburban,Divorced,-0.11748426210167712,4.44175157224472,3.0,Male,Graduate School,London,Yes
44.0,4133.1880058753095,Urban,Married,0.5827655177289256,5.673757713975773,5.0,Female,High School,New Castle,Yes
39.0,5712.9609830517975,Urban,Married,0.5453453250053294,5.8260021985298795,4.0,Female,High School,London,Yes
41.0,5618.2035384631545,Rural,Married,0.6655204512308328,6.177990352432214,4.0,Female,Graduate School,London,No
39.0,5138.019132592554,Suburban,Divorced,1.3323956858279367,6.927468738872285,5.0,Female,High School,London,No
45.0,5397.364004231309,Suburban,Single,0.6457333215142118,6.548621956905777,4.0,Male,High School,New Castle,Yes
55.0,5965.90767060279,Rural,Single,0.16464489406055294,6.820982242776415,3.0,Female,Graduate School,London,No
58.0,5098.9224154398335,Rural,Single,-0.19671055636450963,3.033686375196092,6.0,Female,College,London,No
53.0,4972.614938764273,Rural,Married,0.6958746932030799,6.204440077420607,2.0,Female,Graduate School,Manchester,No
32.0,6159.338145514407,Suburban,Single,0.675748460603738,7.418169564711321,7.0,Male,High School,New Castle,No
39.0,3861.8474550050887,,Single,0.0741317754346237,7.10542166949699,6.0,Female,College,London,Yes
38.0,6999.70705987217,Suburban,Married,-0.5744215607982232,6.574718836990093,4.0,Male,Graduate School,London,Yes
50.0,5468.098028334282,Rural,Married,0.29931128535867635,5.948251262097197,5.0,Male,High School,Manchester,No
45.0,5237.274483432483,Suburban,Single,0.9900215392893451,5.046476076557293,4.0,Female,High School,Manchester,Yes
55.0,3994.8670690302197,Urban,Married,0.238162138353735,5.609177673692479,4.0,Male,Graduate School,,Yes
56.0,4968.958995456169,Rural,Married,0.06400992668538227,5.216610076458568,5.0,Male,Graduate School,London,No
54.0,5063.216692274631,Rural,Married,0.11363479909488641,3.9510341623085754,5.0,Female,Graduate School,New Castle,No
40.0,5872.5695752525635,Rural,Married,0.3581790319020074,6.39669308358455,6.0,Female,Graduate School,New Castle,No
60.0,4744.880778114893,Urban,Single,0.017239937829791246,2.6308202048815144,3.0,Male,High School,London,Yes
56.0,4440.1997082870985,Urban,Married,,3.964253117912188,4.0,Male,Graduate School,Manchester,Yes
58.0,3353.947813581369,Urban,Single,-1.4267770408264375,5.739761036299071,6.0,Male,High School,Manchester,Yes
52.0,5309.11577181582,Rural,Married,-0.5165567683758107,4.340618188566772,3.0,Male,High School,Manchester,No
49.0,4358.161366986687,Urban,Single,0.41976219429553946,4.822625803842787,4.0,Female,Graduate School,New Castle,Yes
49.0,6624.428958557886,Urban,Married,0.33506390357531146,,7.0,Female,High School,London,No
44.0,4972.943507976582,Urban,Married,0.3773143585313312,5.490568262308864,5.0,Male,College,New Castle,Yes
29.0,4012.8480052399027,Urban,Single,0.4467821139769883,7.5446481723815175,3.0,Male,College,Manchester,Yes
48.0,6036.300273671405,Rural,Married,0.049734670394325026,6.005649130296061,9.0,Male,High School,New Castle,No
40.0,6193.807109118127,Rural,Married,0.6985574278929629,7.621583054118192,5.0,Male,College,New Castle,No
53.0,5796.322087047471,Rural,Divorced,-0.16473218379962717,5.511982846345835,6.0,Male,Graduate School,London,No
50.0,5015.296255327188,,Divorced,-0.48388934011359963,6.206793647550912,3.0,Female,College,New Castle,Yes
39.0,6549.943829396042,Urban,Divorced,0.31466324543069,4.764657040906194,2.0,Female,College,New Castle,Yes
47.0,5721.669168877706,Urban,Divorced,0.1603042517668363,6.455688432520051,2.0,Male,High School,New Castle,Yes
,5589.96104725474,Urban,Divorced,-0.36518261882273784,4.246964915194221,4.0,Male,College,London,Yes
68.0,6883.683531231675,Suburban,Divorced,-0.024744331278455683,8.541662521098822,8.0,Male,High School,Manchester,No
48.0,5479.354950486919,Urban,Divorced,-0.15263127055278808,4.667038517871766,7.0,Female,College,New Castle,
44.0,4501.961589193031,Suburban,Divorced,-0.10324714884851974,5.325995630483659,2.0,Male,Graduate School,Manchester,Yes
51.0,5599.779199620016,Urban,Divorced,0.04430021416318461,4.486007641538297,1.0,Male,College,New Castle,Yes
50.0,5499.250363502055,Urban,Single,0.40196130605701713,6.983468161972062,6.0,Female,High School,Manchester,No
60.0,2462.358178462925,Urban,Divorced,0.5504089740052159,4.86350916765342,6.0,Female,College,New Castle,Yes
52.0,3279.6324072885254,Suburban,Single,0.8922689989311917,5.384262734000867,4.0,Male,High School,London,Yes
58.0,3282.49600669876,Urban,Single,-0.39406152117589344,4.237320041108203,4.0,Male,Graduate School,London,Yes
50.0,6571.647796973229,Urban,Divorced,-0.1865997134666732,5.483214094420113,8.0,Male,High School,New Castle,No
47.0,3274.3819210625834,Urban,Single,,4.849123240864878,5.0,Male,Graduate School,Manchester,Yes
53.0,4453.632068039334,Suburban,Divorced,0.09147482918519317,4.000277833144065,3.0,Female,Graduate School,Manchester,Yes
48.0,5765.528381592822,Rural,Single,0.06188430876891195,4.806893476084671,4.0,Female,College,Manchester,No
34.0,6321.183893403583,Urban,Married,0.3121777311162698,5.7276693871980235,7.0,Male,College,London,No
64.0,6508.623389065093,Urban,Divorced,-0.1039689806527076,4.620033092159499,3.0,Female,High School,Manchester,Yes
50.0,6203.506525480151,Suburban,Married,-0.3383393543364195,,6.0,Female,High School,Manchester,No
41.0,4589.651877510679,Urban,Divorced,0.25510238868251744,6.360237385578158,5.0,Male,Graduate School,New Castle,Yes
35.0,6369.002466017042,Urban,Single,-0.08599167498447552,5.523376295866105,3.0,Female,Graduate School,London,Yes
52.0,5546.84054104301,Rural,Married,0.4900177434100869,7.90984599208913,3.0,Male,Graduate School,Manchester,No
48.0,6306.366310070325,Rural,Single,0.17666594482237027,6.38995074644135,6.0,,Graduate School,Manchester,No
46.0,6933.360982003889,Rural,Married,0.006380002059810097,6.392281482833002,5.0,Female,High School,Manchester,No
64.0,6376.003685316163,Rural,Married,0.47485944127881474,8.877066513870666,3.0,Male,High School,New Castle,No
,5026.105612849239,Suburban,Single,-0.18443945265713307,4.700158173985194,4.0,Female,College,New Castle,Yes
34.0,6204.442565230703,Urban,Single,-0.10165776823805558,5.2505430996015345,6.0,Male,Graduate School,London,Yes
80.0,4136.968579683763,Urban,Divorced,0.5015792868580594,1.3205161232055698,4.0,Male,High School,Manchester,Yes
57.0,5896.542934637363,Urban,Married,0.12980164886782458,6.8491700196155145,3.0,Female,College,Manchester,No
57.0,4835.481889129727,Urban,Married,-0.6852498819462063,2.762950925969489,5.0,Female,Graduate School,New Castle,Yes
48.0,6583.604307616184,Rural,Married,-0.04424313871862964,7.121187640565696,6.0,Female,College,London,No
40.0,4297.721139290746,Urban,Divorced,0.4344067847471605,,5.0,Female,,London,Yes
42.0,3401.60525444815,Urban,Single,0.7043959913997216,,6.0,Male,High School,London,Yes
68.0,4740.852196653384,Urban,,0.39827586766005735,3.1334561281731785,4.0,Female,College,Manchester,
49.0,5340.775211041133,Suburban,Married,-0.4263101982991887,5.922984930885194,4.0,Male,Graduate School,London,Yes
43.0,6938.591799563569,Urban,Married,-0.0595821551293477,4.650264071380551,3.0,Female,Graduate School,Manchester,Yes
58.0,6833.339041268095,Rural,Divorced,0.15134367899444798,6.459441639031094,,Female,College,London,No
60.0,5898.484842460014,Rural,Single,0.43878783687382145,7.974279047797094,6.0,Female,,London,No
49.0,5849.848746227307,Urban,Divorced,0.5741931254851682,4.48213685669053,4.0,Male,College,London,Yes
46.0,5523.951862258563,Suburban,Single,,6.360410977043712,4.0,Male,Graduate School,Manchester,No
43.0,6412.333795744507,Rural,Married,0.3256559150018207,5.891841749565755,6.0,Male,High School,Manchester,No
59.0,6177.506197664652,Suburban,Single,-1.2955900740912927,4.10273162590562,3.0,Female,College,New Castle,Yes
42.0,5941.148382856071,Urban,Single,-0.003711255631791921,4.05037461059638,3.0,Male,Graduate School,London,Yes
54.0,6572.73186769128,Rural,Divorced,-0.7429961318710497,3.706878153452173,,Male,Graduate School,New Castle,Yes
59.0,7341.993041927846,Suburban,Married,0.11410362160454837,7.978924713515601,7.0,Female,College,New Castle,No
48.0,5141.596295914734,Rural,Married,0.6952302241997423,4.956619288320429,3.0,Male,Graduate School,New Castle,No
53.0,4985.653114388287,Urban,Single,-0.9821136387444853,3.5190678270495948,4.0,Male,College,Manchester,Yes
47.0,5650.47877421357,Urban,Divorced,-0.17158961074772972,4.894102268814213,3.0,Male,Graduate School,New Castle,
46.0,5290.044475235771,Urban,Single,,6.31578882206756,5.0,Female,Graduate School,London,Yes
55.0,7027.114518648036,Urban,Married,-0.26892848918833767,7.456998035153941,6.0,Male,High School,London,Yes
41.0,3934.159120172463,Urban,Divorced,0.5022917558716333,4.396829015814713,5.0,Female,College,New Castle,Yes
46.0,4533.310656068709,Rural,Married,0.29388463313491087,4.05986791154902,7.0,Male,College,New Castle,No
53.0,3397.2087247600953,Suburban,Single,0.2649667048653203,4.306665837261889,5.0,Female,High School,London,Yes
47.0,5384.956309112023,Suburban,Divorced,-0.29715494419980665,4.569181455860587,2.0,Male,College,Manchester,Yes
50.0,3271.256367902592,Suburban,Divorced,0.35619661030036615,5.364162595762583,5.0,Male,High School,London,Yes
52.0,6091.368644260743,Suburban,Married,0.4904473470530987,6.401748942086859,7.0,Female,High School,London,No
53.0,3382.1692323420325,Urban,Divorced,0.29813427987401153,5.761688998518676,6.0,Male,College,New Castle,Yes
49.0,6391.702118167609,Rural,Married,0.6843804876211106,8.035342875071638,3.0,Male,Graduate School,Manchester,No
53.0,4041.451801983014,Urban,Divorced,0.33261616809531613,5.221001013751806,6.0,Male,Graduate School,New Castle,Yes
44.0,5177.757395625511,Rural,Single,0.8054734175538181,6.780819497152393,6.0,Female,College,New Castle,No
39.0,4807.812895567689,Urban,Married,0.555142876579705,6.500441404806503,6.0,Male,College,Manchester,Yes
,5739.792236744054,Suburban,Divorced,0.9652603713960645,9.131218113689979,7.0,Female,High School,Manchester,No
32.0,3697.076916284089,Urban,Divorced,0.4600327633366586,7.653686288165436,6.0,Female,High School,New Castle,Yes
46.0,4703.023273249715,Suburban,Married,0.32441117623334487,5.932285727175508,5.0,Male,Graduate School,Manchester,Yes
55.0,3758.717029515037,Urban,Divorced,,6.454481540817294,6.0,Female,College,New Castle,Yes
33.0,5834.426397133116,Urban,Single,-0.10801258280001219,7.350678035705567,4.0,Female,College,Manchester,Yes
44.0,5438.525110802101,Urban,Divorced,-0.47074314567810116,5.755016076986053,3.0,Female,High School,Manchester,Yes
43.0,5704.521532489472,Rural,Married,0.572149363576108,7.086969317089735,5.0,Female,Graduate School,New Castle,No
42.0,6673.177881188671,Rural,Married,0.04402608213265234,7.504973308898405,5.0,Female,Graduate School,Manchester,No
43.0,6244.755652099506,Rural,Single,0.14048499444382703,6.660922024711169,6.0,Female,Graduate School,London,
42.0,4833.63909192654,Rural,Divorced,0.037591216069495975,6.202899515184517,4.0,Male,Graduate School,New Castle,Yes
45.0,6416.2525279249485,,Single,0.5113089833067754,7.2826289418463155,5.0,Female,High School,Manchester,No
39.0,6549.003911051319,Rural,Married,0.2655588996720357,6.7994354546121105,3.0,Female,College,Manchester,No
42.0,4902.802656134049,,Married,0.6915158655954886,6.448838992317017,3.0,Male,High School,New Castle,No
47.0,4766.886283578424,Urban,Single,0.2192752002713218,3.9976552596439685,2.0,Male,Graduate School,Manchester,Yes
48.0,2283.9428386326067,Urban,Divorced,0.4686401775579817,5.2050704169451985,7.0,Female,College,Manchester,Yes
38.0,6056.569858080347,Urban,Divorced,0.5004702046026811,5.322088317423647,5.0,Male,College,London,Yes
46.0,6583.761798324769,Urban,Single,0.35929024959086164,7.983319613733853,4.0,Female,College,New Castle,No
46.0,5556.444294431524,Rural,Married,0.3902594338796936,6.3209854227229405,6.0,Male,High School,Manchester,No
51.0,6765.165346165912,Urban,Married,0.11161791378641833,6.624275043766004,5.0,Female,High School,New Castle,No
42.0,5626.188323441109,Rural,Married,0.5038865583881922,6.7398346972330225,5.0,Female,Graduate School,Manchester,No
39.0,4585.661558668492,Rural,Single,0.5974282863649802,5.21276785765218,6.0,Female,Graduate School,New Castle,No
66.0,5181.769533518192,Urban,Single,-0.40417823117900686,4.317647098109657,4.0,Male,College,London,Yes
59.0,6005.82550304493,Suburban,Married,0.43210761041722995,6.464571766636702,5.0,Male,High School,New Castle,No
49.0,5400.636576837932,Rural,Single,0.34018440688227514,5.200589470445533,3.0,Female,College,New Castle,No
53.0,4646.670732319613,Urban,Divorced,0.32065035616050197,4.200301310539387,5.0,Female,,New Castle,Yes
44.0,5226.1617297036155,Suburban,Single,0.10184903188538164,5.383292043868772,4.0,Male,College,London,Yes
34.0,7002.8609070850935,Suburban,Divorced,0.2381246196662542,6.762629454187018,3.0,Female,High School,Manchester,Yes
51.0,3636.5393360833787,Suburban,Divorced,0.5359299224954883,3.5610485148667106,5.0,Female,High School,Manchester,Yes
41.0,7713.184041202818,,Married,0.7361490042487948,10.0,5.0,Male,High School,London,No
39.0,4274.352601618939,Suburban,Divorced,1.179764642859216,5.5838890190601225,7.0,Female,Graduate School,New Castle,No
37.0,6087.473556198763,Rural,Married,0.596510131462875,8.194284307083198,5.0,Male,College,New Castle,No
49.0,5590.073023906228,Suburban,Married,0.3970500257630431,,5.0,Female,Graduate School,London,
34.0,5318.329084681328,Rural,Divorced,0.7716431616622197,5.444839982691161,5.0,Female,College,Manchester,No
50.0,6042.7369846194115,Urban,Married,0.3682756003259674,7.242508385455395,6.0,Female,Graduate School,Manchester,
43.0,3922.9933633161986,Urban,Divorced,0.5629386852391824,4.718572687454681,4.0,Female,High School,New Castle,Yes
60.0,5357.6946066431,Suburban,Divorced,0.12642408180266979,5.402632459791766,1.0,Male,Graduate School,London,Yes
42.0,4868.3792783895515,Urban,Divorced,-0.2265341721733195,5.03309101505344,4.0,Female,High School,London,Yes
42.0,5121.972319734383,Rural,Divorced,0.08127699942495956,4.270229261812106,4.0,Female,High School,London,Yes
45.0,6086.524928592677,Rural,Single,-0.04080619335596011,5.602490660254687,8.0,Male,Graduate School,Manchester,No
36.0,3208.1588542828335,Suburban,Single,-0.10761140631766003,6.277752321531432,5.0,Male,High School,London,Yes
50.0,4680.3427524094,Urban,Single,0.46715712048062336,6.086453979777513,4.0,Male,College,New Castle,Yes
42.0,4707.916261881333,Urban,Single,-0.28628642312399183,7.241177702104491,7.0,Female,Graduate School,New Castle,Yes
48.0,3309.318653447098,Urban,Divorced,0.24593755608129655,6.01405280722207,6.0,Female,College,New Castle,Yes
53.0,6472.636803171107,Urban,Divorced,-1.5,3.308056213549899,1.0,Male,College,New Castle,Yes
34.0,4220.210975422114,Suburban,Divorced,1.4999999999999998,6.238467250312337,4.0,Male,Graduate School,New Castle,No
55.0,6670.192344932014,Suburban,Married,,7.005969461529157,5.0,Male,High School,Manchester,No
37.0,6638.762967284438,Suburban,Married,0.20529342790852023,6.420581032521713,,Female,Graduate School,London,No
47.0,5131.936124609856,Urban,Single,0.27379273424301565,3.8691711168747975,4.0,Male,College,Manchester,Yes
55.0,3546.252184877382,Urban,Divorced,0.0060804054725321355,4.938401068515506,3.0,Female,College,New Castle,Yes
43.0,6027.57533633659,Urban,Divorced,-0.2898402763616674,6.139998781541092,5.0,Female,High School,Manchester,Yes
55.0,5049.817168413568,Rural,Single,0.6784864022597616,4.355178323775325,4.0,Female,Graduate School,Manchester,Yes
41.0,5852.441453626329,Rural,Single,0.5716197697705233,7.380058838219873,6.0,Male,College,,
58.0,6078.004741326095,Urban,Married,0.29507240214821173,3.6890974239542436,2.0,Female,Graduate School,Manchester,Yes
43.0,5557.0326712198275,Urban,Married,0.059790522506087296,4.790874647010771,4.0,Male,Graduate School,Manchester,Yes
67.0,4789.85333885226,Urban,Divorced,-0.4671928652979782,3.694474322011122,4.0,Female,Graduate School,Manchester,Yes
46.0,4109.761791488198,Suburban,Married,0.13699657045822056,7.404540510042219,5.0,Female,High School,London,Yes
47.0,5842.406362919705,Suburban,Married,0.81215244738303,7.680286980239993,5.0,Male,High School,Manchester,No
44.0,5749.450754378837,Suburban,Married,0.2311948330841005,6.258687929211336,5.0,Female,High School,Manchester,No
42.0,5370.374386675179,Urban,Single,-0.7058580466992168,6.350088921032961,5.0,Male,College,New Castle,Yes
47.0,3863.0653116822295,Suburban,Divorced,0.5243089147705373,4.190734268700737,2.0,Male,High School,Manchester,Yes
52.0,3098.7037049607106,Suburban,Divorced,0.7632457037317247,7.988566029656752,5.0,Male,High School,London,Yes
61.0,6929.0805970667025,Rural,Divorced,-0.35036884794115686,6.762576214764868,6.0,Female,College,New Castle,No
40.0,6806.5198707497,Urban,Divorced,0.3127916714092581,3.1270271252929507,2.0,Female,High School,Manchester,Yes
59.0,5126.48358495677,Urban,Single,0.4443246099946661,4.398335902711011,2.0,Female,Graduate School,London,Yes
43.0,5765.851989211123,Urban,Married,0.175677350867837,5.347884468314886,6.0,Male,High School,Manchester,
41.0,5266.084468480584,Suburban,Single,0.34557881041298755,5.538792283293336,3.0,Female,High School,New Castle,Yes
52.0,6765.442349327859,Rural,Single,-0.31686847736397655,5.77358167429032,6.0,Female,High School,New Castle,No
48.0,6102.657401211214,Urban,Divorced,-0.6909358426948341,3.1807548007481734,4.0,,College,,Yes
41.0,5320.83567940089,Urban,Divorced,1.0714309806777012,7.659105966550218,4.0,Female,College,Manchester,No
44.0,6272.043377363164,Urban,Divorced,0.13627491944111259,5.125805630336794,2.0,Female,High School,Manchester,Yes
46.0,5055.012900127789,Urban,Divorced,-0.3230481748841976,5.5757136525939455,5.0,Male,Graduate School,London,Yes
46.0,5988.156183952997,Urban,Divorced,0.5259359806368323,5.446269359037283,4.0,Male,High School,Manchester,Yes
41.0,4771.353769901934,Urban,Married,0.7731628448798145,7.177474337024456,5.0,Male,College,New Castle,Yes
27.0,,Urban,Single,0.20712650865623017,6.863607133520111,5.0,,Graduate School,London,Yes
47.0,5914.9296078052075,Suburban,Single,-0.7280490931762081,6.0116502279939965,4.0,Male,College,New Castle,
47.0,6049.649024859697,Urban,Divorced,0.2244569888834071,5.848380933231764,5.0,Male,Graduate School,New Castle,Yes
45.0,5631.022268489729,Urban,Divorced,1.3755741429429937,5.758064383899278,4.0,Female,Graduate School,London,Yes
52.0,5419.096249496681,Urban,Married,-0.18549743964427973,4.442325551886865,4.0,Female,High School,New Castle,Yes
49.0,6263.934167780931,Suburban,Divorced,-0.3931332503526581,5.720789189710813,3.0,Male,Graduate School,London,Yes
30.0,7331.84616502324,Urban,Single,0.5653287459765526,6.171517711998057,3.0,Female,High School,Manchester,Yes
33.0,5603.511536846846,Urban,Single,0.43206210150647967,8.181319732410909,4.0,Male,High School,London,Yes
52.0,5556.269400634284,Urban,Single,0.16660271316533312,5.314377582863209,4.0,Male,Graduate School,Manchester,Yes
54.0,5469.135073943256,Urban,Divorced,0.5832293017352818,7.545790836626563,4.0,Female,Graduate School,London,No
51.0,5706.088611842291,Suburban,Single,0.5550359199836932,5.828117102346814,3.0,Male,Graduate School,Manchester,Yes
49.0,6002.451253882035,Rural,Single,0.5349348276007002,6.937089622897648,5.0,Female,Graduate School,Manchester,No
41.0,5083.927113518529,Rural,Married,0.46111973471633366,5.089226318438818,5.0,Female,Graduate School,New Castle,No
51.0,7277.880589600566,Suburban,Single,0.4482438057743362,3.4121221066336167,5.0,Female,College,New Castle,Yes
46.0,5952.735337101649,Urban,Single,0.08695609852421193,4.073551051459805,2.0,Male,High School,Manchester,Yes
36.0,5882.947385474659,Suburban,Divorced,0.5417930798404,5.976517644503937,2.0,,Graduate School,London,Yes
50.0,2467.4356418215566,Urban,Single,0.8417761909138338,6.918264809023251,6.0,Female,Graduate School,London,Yes
47.0,5784.113343980177,Urban,Single,1.1762668266818403,5.784955567369312,3.0,Female,Graduate School,New Castle,Yes
48.0,7533.073066941974,Rural,Divorced,-0.016431236478855166,7.7911960015237955,4.0,Male,Graduate School,Manchester,No
50.0,5722.928897904995,Urban,Single,-0.4763850793723555,5.263078452664914,4.0,Female,High School,Manchester,Yes
41.0,6110.107520239793,Suburban,Divorced,0.046194702829642914,5.9720269368174534,3.0,Male,Graduate School,New Castle,Yes
38.0,4957.179563587929,Suburban,Single,-0.475270997961312,7.3823866706160555,4.0,Female,College,London,Yes
68.0,3809.66820244244,Rural,Married,-0.04576773101032791,4.999175594305766,4.0,Male,Graduate School,London,Yes
52.0,5703.548329043768,Suburban,Married,0.5748753998651377,5.796754594730136,3.0,Female,College,London,No
47.0,4737.098624234739,Suburban,Married,0.5870343362224881,5.8205708672812095,2.0,Male,High School,Manchester,No
58.0,3728.928782915893,Suburban,Divorced,-0.020897350462261433,5.311242914106758,4.0,Male,College,New Castle,Yes
44.0,5270.383840614094,Rural,Married,0.7501257808614195,5.981869746233445,4.0,Male,College,Manchester,No
48.0,5724.577799446769,Urban,Married,-0.3919964600882152,4.830238641428874,,Female,College,London,Yes
35.0,4419.312401796942,Suburban,Single,0.549458025553659,6.136998967129088,6.0,Male,High School,New Castle,Yes
57.0,6259.502468432259,Suburban,Married,0.01596223175146702,6.26832091911561,,Female,High School,London,No
44.0,6025.281312946023,Suburban,Divorced,-0.2725685716766545,4.0816943790269375,3.0,Male,High School,Manchester,Yes
48.0,5671.333506758841,Urban,Married,-0.1651055336637967,5.243509849732969,7.0,Female,High School,New Castle,Yes
,6650.50619136383,Rural,Single,0.5670967592120222,8.06624978006618,6.0,Female,College,New Castle,No
42.0,6729.282284390224,Rural,Married,0.9781077375351531,8.902365715642874,3.0,Female,High School,Manchester,No
44.0,5882.667725981151,Rural,Divorced,0.2880680949140921,5.021128213723803,2.0,Male,Graduate School,London,Yes
55.0,4549.5366918985965,,Divorced,0.040479631453659654,5.156243242526612,4.0,Female,Graduate School,New Castle,Yes
46.0,5712.979936299669,Urban,Divorced,0.1630849125978955,6.195641453175827,5.0,Male,High School,New Castle,Yes
47.0,4216.341108345739,Suburban,Divorced,-0.1315915691968132,5.651547182871678,5.0,Female,College,Manchester,Yes
71.0,2852.7467880384784,Suburban,Single,0.351194909273945,4.818153477236719,4.0,Male,High School,Manchester,Yes
44.0,5505.1345209793635,Urban,Divorced,-0.6564116205135148,5.79867846448131,5.0,Male,Graduate School,Manchester,Yes
38.0,4946.178141685763,Urban,Married,0.283159026481818,7.1904176280291745,5.0,Male,Graduate School,Manchester,Yes
,5184.566242024668,Suburban,Divorced,-0.15274945816649538,5.2243588931620195,5.0,,College,New Castle,Yes
46.0,6053.218391903749,Rural,Married,0.08231245974470743,5.933378819480548,5.0,Male,High School,Manchester,No
25.0,7132.873309142554,Rural,Single,0.5230579359106285,6.562206508266342,4.0,Female,College,New Castle,Yes
47.0,6522.867667097879,Suburban,Married,0.5612646413463324,6.871020709559167,4.0,Female,College,New Castle,No
61.0,4817.169555248778,Urban,Divorced,-0.023851378515199195,4.8164408135008285,,Female,High School,New Castle,Yes
36.0,4959.2716760957865,Suburban,Divorced,0.06784816494469864,6.737906529305289,1.0,Female,High School,New Castle,Yes
50.0,3314.7404990001837,Urban,Divorced,0.11099351634577995,6.444022629317099,4.0,Female,High School,New Castle,Yes
,4639.907509986555,Urban,Single,0.46109465648889725,7.210241886951324,5.0,Male,Graduate School,New Castle,Yes
37.0,6867.665172507786,Rural,Divorced,-0.8199150120049846,4.275363415616057,1.0,Male,College,New Castle,Yes
,7034.551502897231,Urban,Married,0.26679752857285416,7.664348879281399,7.0,Female,Graduate School,New Castle,No
46.0,5370.927649234351,Suburban,Single,0.5650222223387749,5.886708056962045,6.0,Male,College,Manchester,No
40.0,5363.579091620464,Rural,Married,0.13593041978257986,5.326278837292112,5.0,Male,High School,Manchester,No
37.0,4829.925741779617,Urban,Single,-0.2727745181338594,5.697352915742154,6.0,Female,High School,New Castle,Yes
38.0,1250.0,Urban,Married,0.8054458315808818,5.001659787066474,8.0,Female,High School,London,Yes
53.0,6149.931864446954,Urban,Divorced,0.5041692360262838,4.573056651022042,4.0,Male,College,Manchester,Yes
61.0,4405.0990603999,Urban,Divorced,0.21739779213594196,3.674200860307831,3.0,Female,Graduate School,Manchester,Yes
57.0,5082.162042588856,Urban,Divorced,0.0871031118185224,4.761652933153118,4.0,Female,College,Manchester,Yes
60.0,3806.2126986305084,Urban,Divorced,0.29250733703637366,4.945389394775139,3.0,Male,High School,New Castle,Yes
43.0,5623.24736220455,Rural,,0.6976641438728718,7.883028545639438,4.0,Male,High School,London,No
64.0,5049.443056722115,Suburban,Divorced,0.1449045098235455,3.3112296992178756,3.0,Male,Graduate School,New Castle,Yes
48.0,3975.703453015198,Urban,Divorced,0.43538533641064675,7.509411702451048,4.0,Male,High School,New Castle,Yes
47.0,4408.231237485606,Suburban,Divorced,-0.5324758536264289,3.4971749595259207,5.0,Female,College,New Castle,Yes
61.0,2852.5837833803353,Urban,Divorced,-0.3218808428763602,3.8407549154107965,7.0,Female,Graduate School,New Castle,Yes
57.0,5411.261569149228,,Single,-1.0664123481124872,6.369936350552205,3.0,Male,Graduate School,Manchester,Yes
41.0,5439.955805214898,Rural,Married,0.7063269095751894,6.469845124687332,6.0,Female,Graduate School,New Castle,No
52.0,5527.620601201797,Rural,Divorced,0.9623503266220553,6.5662897897573576,4.0,Female,Graduate School,London,No
38.0,6052.869307301586,Urban,Divorced,-0.5125156719098839,6.617269420688556,4.0,Female,College,London,Yes
44.0,3984.036585592831,Urban,Single,-0.20384050835578987,5.931163841348886,5.0,Female,High School,Manchester,Yes
55.0,4879.024202262088,Suburban,Single,0.43118740896497376,5.36768455297158,5.0,Female,College,New Castle,Yes
41.0,5852.6747961794335,Rural,Married,0.6259075004553737,7.335239041487132,5.0,Female,High School,Manchester,No
